record_id,url,raw_reference
ccbc15:problem:5-42,https://puzz.cipherpuzzles.com/penpa-edit/?m=solve&p=7VZNj9s2EL37VxQ68yCSo89bmmZ72aZNs0UQGMZC63WyRuxVKttNoMXmt+dx+GRbtoue2lMhi3waD2ceqXmkNn/umm5hrAs/X5rUWFxSid6+yPROed0st6tF/YN5sds+tB2AMb9eXZkPzWqzmEzpNZtME5uYxOG2yexbf/1NDX42eep/r5/623o6ezb9HwdYHuDb+gnta22ttu+1vdLWaXsDV9N7bX/SNtU20/ZafV7VT4kDdVfZpHZgU6Uj7NNcMXrggrgALolL4Ir+foRdJREX5QGXIX6Mid5462Ica48w8trIQbEjB4dl3mMsu8uIkdfF+N7h/ThPjJiOMTP4ZPTJwitLIy4Qv2TMMjeSRn/0RmycI3rgOC/0RnzMix44jhWXHnCKsnAxvqQeMZm3LIDJDdiXXMMi1BRxhjUpyFnALSO3gIVrIpiXDD4YK4wpmKMwl2COwvURrFvOsTnG5sNY5DrGwvcr4CbkI3i/OWPmiJnHmK6Cj2Vei7yWPhY+nmvrwdkzr0deP7xf5NpjcLNDPVTAQ/xQM0MtFcDkk2O+OfPmyFtEH/RYQ+ZFjfmSeTPwL8itCP4DRpyCcYJPxjgZ4uSMkyNOwfUvwLki5wpzOcJCXaDHe48xBXU4wp615OEzYNQnnjkWteQiZ62f9KjGMtoz+Of0xyYkrGf0RljPirNhLGr1GAt9oJ09hn7xzLmA56BrYF9xfYKuqV/00ALHQptCnaJHHHJz0NEeh3kNugAHalbzcq8AF/CkD+pfMo5FnY8wax49MNcWNS+seXGIucfhXYS5YJN7p1vdS21F21y3wCLspZPJ1Itu5+dX9r89XDiqcCglm3Z1u9l1H5r5Iqn1MDNqe9yt7xbdyLRq28+r5ePYb/nxse0WF/8KxsX9x0v+d213fxL9S7NajQzxeB6Z5stuvhqbtt1y9Nx0XftlZFk324eR4a7Z4ijfPCw/jyMtHrdjAttmTLH51JxkWx/m/DxJviZ6T334jAgnflX3b0z/cz36KDD9Gxz5v9T923DiT5PEVHpyq5MDfHWA7/T/gF5Go02BXxMDvgeMq3J7HS2/1dP+xiQhz486OsBk3f4FopFHeJ636ztMZZroJKNts7tvP+3oZcMHyYtI9HogGoiQqD8QDTASDegC0fLfJFrNnuPSp//xJ9Y/7kFfKa+2u6gwmC+IDNaLYqL9TE+wnyknJDwXD6wX9APrqYRgOlcRjGdCgu1vtBSinsopsDpVVEh1JqqQ6lhX2KcUfQc=,https://puzz.cipherpuzzles.com/penpa-edit/?m=solve&p=7VZNj9s2EL37VxQ68yCSo89bmmZ72aZNs0UQGMZC63WyRuxVKttNoMXmt+dx+GRbtoue2lMhi3waD2ceqXmkNn/umm5hrAs/X5rUWFxSid6+yPROed0st6tF/YN5sds+tB2AMb9eXZkPzWqzmEzpNZtME5uYxOG2yexbf/1NDX42eep/r5/623o6ezb9HwdYHuDb+gnta22ttu+1vdLWaXsDV9N7bX/SNtU20/ZafV7VT4kDdVfZpHZgU6Uj7NNcMXrggrgALolL4Ir+foRdJREX5QGXIX6Mid5462Ica48w8trIQbEjB4dl3mMsu8uIkdfF+N7h/ThPjJiOMTP4ZPTJwitLIy4Qv2TMMjeSRn/0RmycI3rgOC/0RnzMix44jhWXHnCKsnAxvqQeMZm3LIDJDdiXXMMi1BRxhjUpyFnALSO3gIVrIpiXDD4YK4wpmKMwl2COwvURrFvOsTnG5sNY5DrGwvcr4CbkI3i/OWPmiJnHmK6Cj2Vei7yWPhY+nmvrwdkzr0deP7xf5NpjcLNDPVTAQ/xQM0MtFcDkk2O+OfPmyFtEH/RYQ+ZFjfmSeTPwL8itCP4DRpyCcYJPxjgZ4uSMkyNOwfUvwLki5wpzOcJCXaDHe48xBXU4wp615OEzYNQnnjkWteQiZ62f9KjGMtoz+Of0xyYkrGf0RljPirNhLGr1GAt9oJ09hn7xzLmA56BrYF9xfYKuqV/00ALHQptCnaJHHHJz0NEeh3kNugAHalbzcq8AF/CkD+pfMo5FnY8wax49MNcWNS+seXGIucfhXYS5YJN7p1vdS21F21y3wCLspZPJ1Itu5+dX9r89XDiqcCglm3Z1u9l1H5r5Iqn1MDNqe9yt7xbdyLRq28+r5ePYb/nxse0WF/8KxsX9x0v+d213fxL9S7NajQzxeB6Z5stuvhqbtt1y9Nx0XftlZFk324eR4a7Z4ijfPCw/jyMtHrdjAttmTLH51JxkWx/m/DxJviZ6T334jAgnflX3b0z/cz36KDD9Gxz5v9T923DiT5PEVHpyq5MDfHWA7/T/gF5Go02BXxMDvgeMq3J7HS2/1dP+xiQhz486OsBk3f4FopFHeJ636ztMZZroJKNts7tvP+3oZcMHyYtI9HogGoiQqD8QDTASDegC0fLfJFrNnuPSp//xJ9Y/7kFfKa+2u6gwmC+IDNaLYqL9TE+wnyknJDwXD6wX9APrqYRgOlcRjGdCgu1vtBSinsopsDpVVEh1JqqQ6lhX2KcUfQc=
ccbc15:problem:5-42,https://space.bilibili.com/410776729,https://space.bilibili.com/410776729
ccbc15:problem:5-43,https://docs.qq.com/sheet/DTnJ2U25BbUlvYnFa?tab=BB08J2,https://docs.qq.com/sheet/DTnJ2U25BbUlvYnFa?tab=BB08J2
ccbc15:problem:5-45,https://mp.weixin.qq.com/s/6RBhz15_iT9VjCJERFZ-qA,https://mp.weixin.qq.com/s/6RBhz15_iT9VjCJERFZ-qA
ccbc15:problem:5-46,https://docs.qq.com/doc/DSG9obnlpQk5HTnNU,https://docs.qq.com/doc/DSG9obnlpQk5HTnNU
ccbc15:problem:5-47,https://docs.qq.com/sheet/DR3pvenN3dGR0cEF4?tab=h8mwjz,https://docs.qq.com/sheet/DR3pvenN3dGR0cEF4?tab=h8mwjz
ccbc15:problem:6-55,https://docs.qq.com/sheet/DR0R6UHpqa0lUdVFp?tab=BB08J2,https://docs.qq.com/sheet/DR0R6UHpqa0lUdVFp?tab=BB08J2
ccbc15:problem:7-59,https://docs.qq.com/sheet/DR0REd05scXZQUkZi?tab=BB08J2,https://docs.qq.com/sheet/DR0REd05scXZQUkZi?tab=BB08J2
ccbc15:problem:7-60,https://www.wolframalpha.com/input?i=solve+%28%28%286*10%5E12%29*365%29%2Fx%29%2F1000+%3D+15,https://www.wolframalpha.com/input?i=solve+%28%28%286*10%5E12%29*365%29%2Fx%29%2F1000+%3D+15
ccbc15:problem:7-61,https://github.com/zyzsdy/bill-openai-compatible,https://github.com/zyzsdy/bill-openai-compatible
ccbc15:problem:7-61,https://www.coze.cn/store/agent/7392601615557115940,https://www.coze.cn/store/agent/7392601615557115940
ccbc15:problem:7-64,https://mp.weixin.qq.com/s/Pq2Qr9oYjeLMuLYgjl9xFw,https://mp.weixin.qq.com/s/Pq2Qr9oYjeLMuLYgjl9xFw
ccbc15:problem:7-68,https://docs.qq.com/doc/DUXF5dGlPaHpuTmtj,https://docs.qq.com/doc/DUXF5dGlPaHpuTmtj
ccbc15:problem:7-69,https://www.bilibili.com/video/BV1wya2eGEM2,https://www.bilibili.com/video/BV1wya2eGEM2
ccbc16:puzzle:14,https://oeis.org/A003154,https://oeis.org/A003154
ccbc16:puzzle:15,https://puzz.cipherpuzzles.com/penpa-edit/?m=solve&p=7VZdb+o4EH3nV6z8WkubccintA+U0m7vtlxaQN0SIRRogPQmpJsP2g3q/e21HVgIjCv1YaV9WIWMxmfMeGacM3b2V+GnAQVD/HSNOhoF/jRtXb5g8zF/d88gzKPA/YW2inyZpFyh9HuXzv0oC+i3x+VNO2m9XrT+XNv5aARXWnGtPTxfPp/dx39ch3oKl127d9u7Ddmi9Xv7/M7snJm9IhvmwfouhvPn4Wgw7z0sHPZ3pztqlqPvmvFtNP913Rr+1vC2IYwbHmGEyhfI+GfZ/+kRQs1xY1Peu5ty4nrjd1oO96q9V/vuhsuulCDlo7shzSZxPaBkFqazKJj0+4SyMSUGw2EHhU3ciYnPBk1T4Lgb0BR+wMZxBjhuGThuK+Y7JoozwONkinWZbuF4E68DMxR+DIUfA68DMxV+TB3HFfVhDl5/HfCPRFfUx2AK3MTrYFl4/S0br4Ot43WwTRWO52VbeDy2g+OOop6OIn7HxuvgqPw7eJ1BUxQaQMFqAEUpACzFPxgoyMoUuw+MKWjGDLwewEx8Q4HZKoY7ijV0TbGGDvgmgY5+3bw7XsoeyaQc8BZKS13KCyk1KQ0pb+ScjpQPUralbEppyjmWaMKNhteszhjVw4+i/63/bSs/hPl5S7IkmmRFOvdnwSR482c5caurwKGlhq2KeBqkNShKkpcoXGEedqYaGC5WSRqgJgEGTwuVK2FCXE2T9EnElKfFFn/1o6ieirwl1aCKKjUoT8Pa2E/T5LWGxH6+rAFTP+cXqmwZvtQ9BaujWuZ+LUL/h3+0WLwvxnuDvBH5ejplYrc2peOWLVpeubXLEy3v+N3o1i274mokrlEWbwdxEeXhLIkSvqLAQNLbIzqhtsb1DtdBdg7OdDFBaO3KM5hc74oJGh+I2Y98UO83Zc/1ygElYv1z6UCoJE7WPAHpWo5nSTzlKXrkoEZU54aseEp+FNupINpUq8qiv8uCB6HMwpBOdkkItUpCaCdJVPEepHBTOfpiBuLDy4opEr4zfq92S/vS9XV7TsoCaOIUJML8z432X+rcb1vKJ+knrN8bj2GE+xz9hP4HVgxXMP3Aeoyf8FoEe0ptjiLs5ugxwTl0ynEOntCcYwqmC6/HZBdRSb4fLXXCebHUIe15U5baBw==,https://puzz.cipherpuzzles.com/penpa-edit/?m=solve&p=7VZdb+o4EH3nV6z8WkubccintA+U0m7vtlxaQN0SIRRogPQmpJsP2g3q/e21HVgIjCv1YaV9WIWMxmfMeGacM3b2V+GnAQVD/HSNOhoF/jRtXb5g8zF/d88gzKPA/YW2inyZpFyh9HuXzv0oC+i3x+VNO2m9XrT+XNv5aARXWnGtPTxfPp/dx39ch3oKl127d9u7Ddmi9Xv7/M7snJm9IhvmwfouhvPn4Wgw7z0sHPZ3pztqlqPvmvFtNP913Rr+1vC2IYwbHmGEyhfI+GfZ/+kRQs1xY1Peu5ty4nrjd1oO96q9V/vuhsuulCDlo7shzSZxPaBkFqazKJj0+4SyMSUGw2EHhU3ciYnPBk1T4Lgb0BR+wMZxBjhuGThuK+Y7JoozwONkinWZbuF4E68DMxR+DIUfA68DMxV+TB3HFfVhDl5/HfCPRFfUx2AK3MTrYFl4/S0br4Ot43WwTRWO52VbeDy2g+OOop6OIn7HxuvgqPw7eJ1BUxQaQMFqAEUpACzFPxgoyMoUuw+MKWjGDLwewEx8Q4HZKoY7ijV0TbGGDvgmgY5+3bw7XsoeyaQc8BZKS13KCyk1KQ0pb+ScjpQPUralbEppyjmWaMKNhteszhjVw4+i/63/bSs/hPl5S7IkmmRFOvdnwSR482c5caurwKGlhq2KeBqkNShKkpcoXGEedqYaGC5WSRqgJgEGTwuVK2FCXE2T9EnElKfFFn/1o6ieirwl1aCKKjUoT8Pa2E/T5LWGxH6+rAFTP+cXqmwZvtQ9BaujWuZ+LUL/h3+0WLwvxnuDvBH5ejplYrc2peOWLVpeubXLEy3v+N3o1i274mokrlEWbwdxEeXhLIkSvqLAQNLbIzqhtsb1DtdBdg7OdDFBaO3KM5hc74oJGh+I2Y98UO83Zc/1ygElYv1z6UCoJE7WPAHpWo5nSTzlKXrkoEZU54aseEp+FNupINpUq8qiv8uCB6HMwpBOdkkItUpCaCdJVPEepHBTOfpiBuLDy4opEr4zfq92S/vS9XV7TsoCaOIUJML8z432X+rcb1vKJ+knrN8bj2GE+xz9hP4HVgxXMP3Aeoyf8FoEe0ptjiLs5ugxwTl0ynEOntCcYwqmC6/HZBdRSb4fLXXCebHUIe15U5baBw==
ccbc16:puzzle:2,https://mp.weixin.qq.com/s/kyhx-GGqJtEc7GAxjdXDow,https://mp.weixin.qq.com/s/kyhx-GGqJtEc7GAxjdXDow
ccbc16:puzzle:2,https://mp.weixin.qq.com/s/rRX01j874WQavBmf2njGgw,https://mp.weixin.qq.com/s/rRX01j874WQavBmf2njGgw
ccbc16:puzzle:20,https://puzzles.mit.edu/2005/setec/ginormous/,https://puzzles.mit.edu/2005/setec/ginormous/
ccbc16:puzzle:22,http://www.kloth.net/services/cardpunch.php,http://www.kloth.net/services/cardpunch.php
ccbc16:puzzle:22,https://docs.google.com/spreadsheets/d/1-Uzcmbxk9UjCl06Q5UdfzYDPFxUSs138Akw2DKOmcmU/edit?usp=sharing,https://docs.google.com/spreadsheets/d/1-Uzcmbxk9UjCl06Q5UdfzYDPFxUSs138Akw2DKOmcmU/edit?usp=sharing
ccbc16:puzzle:22,https://docs.qq.com/sheet/DV3RXbXNiTHZLc0ZV?tab=BB08J2,https://docs.qq.com/sheet/DV3RXbXNiTHZLc0ZV?tab=BB08J2
ccbc16:puzzle:22,https://homepage.cs.uiowa.edu/~dwjones/cards/codes.html,https://homepage.cs.uiowa.edu/~dwjones/cards/codes.html
ccbc16:puzzle:24,https://www.bilibili.com/video/BV16q4y1K7Un,https://www.bilibili.com/video/BV16q4y1K7Un
ccbc16:puzzle:24,https://www.bilibili.com/video/BV17P4y1G7YY,https://www.bilibili.com/video/BV17P4y1G7YY
ccbc16:puzzle:24,https://www.bilibili.com/video/BV1864y1D7Bo,https://www.bilibili.com/video/BV1864y1D7Bo
ccbc16:puzzle:24,https://www.bilibili.com/video/BV1R54y1E7vj,https://www.bilibili.com/video/BV1R54y1E7vj
ccbc16:puzzle:24,https://www.bilibili.com/video/BV1a64y1B7VX,https://www.bilibili.com/video/BV1a64y1B7VX
ccbc16:puzzle:24,https://www.bilibili.com/video/BV1e3411279e,https://www.bilibili.com/video/BV1e3411279e
ccbc16:puzzle:24,https://www.bilibili.com/video/BV1vr4y1k7QY,https://www.bilibili.com/video/BV1vr4y1k7QY
ccbc16:puzzle:24,https://www.bilibili.com/video/BV1w54y1V78y,https://www.bilibili.com/video/BV1w54y1V78y
ccbc16:puzzle:24,https://www.bilibili.com/video/BV1zq4y1f7Yo,https://www.bilibili.com/video/BV1zq4y1f7Yo
ccbc16:puzzle:26,https://upload.wikimedia.org/wikipedia/commons/8/86/Alongtheriver_QingMing.jpg,https://upload.wikimedia.org/wikipedia/commons/8/86/Alongtheriver_QingMing.jpg
ccbc16:puzzle:26,https://www.dpm.org.cn/collection/paint/228226.html,https://www.dpm.org.cn/collection/paint/228226.html
ccbc16:puzzle:28,https://docs.google.com/spreadsheets/d/1F8t2vnFuNqBL-T-SDRgHVmDAUYkkAZ-CNqpS28RelDs/edit?usp=sharing,https://docs.google.com/spreadsheets/d/1F8t2vnFuNqBL-T-SDRgHVmDAUYkkAZ-CNqpS28RelDs/edit?usp=sharing
ccbc16:puzzle:28,https://docs.qq.com/sheet/DVVFhT291aFJXY0JP?tab=000001,https://docs.qq.com/sheet/DVVFhT291aFJXY0JP?tab=000001
ccbc16:puzzle:30,https://puzz.link/p?heyawake,https://puzz.link/p?heyawake
ccbc16:puzzle:30,https://semiexp.net/apps/cspuz-solver2/index.html,https://semiexp.net/apps/cspuz-solver2/index.html
ccbc16:puzzle:35,https://dallaylaen.github.io/ski-interpreter/,https://dallaylaen.github.io/ski-interpreter/
ccbc16:puzzle:37,https://gltf-viewer.donmccurdy.com/,https://gltf-viewer.donmccurdy.com/
ccbc16:puzzle:37,https://oeis.org/A000041,https://oeis.org/A000041
ccbc16:puzzle:38,https://gltf-viewer.donmccurdy.com/,https://gltf-viewer.donmccurdy.com/
ccbc16:puzzle:50,https://diagrams.net/,https://diagrams.net/
ccbc16:qian:51,https://cytus.fandom.com/wiki/Re:incRnaTi%C3%98N_%EF%BD%9E%E5%A4%95%E7%84%BC%E3%82%B1%E4%B8%96%E7%95%8C%E3%83%8E%E6%B1%BA%E5%88%A5%E3%83%B2%EF%BD%9E,https://cytus.fandom.com/wiki/Re:incRnaTi%C3%98N_%EF%BD%9E%E5%A4%95%E7%84%BC%E3%82%B1%E4%B8%96%E7%95%8C%E3%83%8E%E6%B1%BA%E5%88%A5%E3%83%B2%EF%BD%9E
ccbc16:qian:95,https://nazo.one-story.cn,https://nazo.one-story.cn
ccbc2:meta,https://tieba.baidu.com/f?kz=600521786,https://tieba.baidu.com/f?kz=600521786
